"","GENEID","GENENAME","1_EKLF_GFP","2_EKLF_GFP","9_EKLF_GFP","3_minus","4_minus","10_minus"
"ENSMUSG00000091705","ENSMUSG00000091705","H2-Q2",2.66289678672663,5.71922694930538,1.1066704414289,3.44183995836112,2.8325920481345,0
"ENSMUSG00000091722","ENSMUSG00000091722","Siah3",5.71366958348214,3.27442252440419,8.44801031707557,5.538762254885,0.900967064165347,3.2863141857894
"ENSMUSG00000091725","ENSMUSG00000091725","Gm8220",7.61822611130952,2.1829483496028,0,0,0,0
"ENSMUSG00000091732","ENSMUSG00000091732","Gm17541",8.57050437522321,4.36589669920559,4.22400515853778,3.69250816992333,6.30676944915743,2.1908761238596
"ENSMUSG00000091742","ENSMUSG00000091742","Gm5093",80.9436524326636,56.7566570896727,46.4640567439156,49.848860293965,48.6522214649288,42.7220844152622
"ENSMUSG00000091754","ENSMUSG00000091754","Gm3636",37.9087165647252,30.3768120878147,21.6380356580468,45.9708130554233,64.3959153579043,68.7828230377246
"ENSMUSG00000091780","ENSMUSG00000091780","Sco2",175.219200560119,180.093238842231,142.56017410065,178.163519198801,167.579873934755,210.324107890521
"ENSMUSG00000091785","ENSMUSG00000091785","Rpl29-ps5",5.71366958348214,3.27442252440419,2.11200257926889,5.538762254885,7.20773651332278,0
"ENSMUSG00000091786","ENSMUSG00000091786","Gm8425",89.5141568078868,66.5799246628852,97.152118646369,58.1570036762925,67.572529812401,73.3943501492966
"ENSMUSG00000091803","ENSMUSG00000091803","Cox16",1229.59664247408,1190.57178333449,1144.1504683819,1074.8444514483,1075.76399434703,1065.3892027694
"ENSMUSG00000091811","ENSMUSG00000091811","Inafm1",39.995687084375,51.2992862156657,52.8000644817223,24.0013031045017,25.2270777966297,37.2448941056132
"ENSMUSG00000091814","ENSMUSG00000091814","Gm8050",5.71366958348214,0,0,12.0006515522508,17.1183742191416,10.954380619298
"ENSMUSG00000091818","ENSMUSG00000091818","Rpl19-ps4",2.85683479174107,2.1829483496028,2.11200257926889,0.923127042480834,3.60386825666139,0
"ENSMUSG00000091825","ENSMUSG00000091825","Gm5778",5.71366958348214,5.45737087400699,9.50401160671001,7.38501633984667,5.40580238499208,6.5726283715788
"ENSMUSG00000091831","ENSMUSG00000091831","Gm4707",28.8523002554017,160.314819561081,107.270708740623,67.3396732695041,29.8369817796283,33.9616372786115
"ENSMUSG00000091845","ENSMUSG00000091845","Gm4604",37.1388522926339,76.4031922360978,44.3520541646467,39.6944628266758,58.5628591707476,76.680664335086
"ENSMUSG00000091876","ENSMUSG00000091876","Gm3851",5852.70221001354,8825.6601774441,7267.40087526425,5872.93424426306,6764.46071775343,9727.48998993662
"ENSMUSG00000091896","ENSMUSG00000091896","Ube2d2a",56.1844175709077,165.904074569812,140.448171521381,16.616286764655,28.8309460532911,188.415346651925
"ENSMUSG00000091898","ENSMUSG00000091898","Tnnc1",9.45071136625182,18.414630709445,11.5281007094291,9.46261894928172,16.3090637258077,21.7429491677301
"ENSMUSG00000091900","ENSMUSG00000091900","Gm4353",506.612036402083,428.949350696949,291.456355939107,280.630620914173,369.396496307792,251.950754243854
"ENSMUSG00000091903","ENSMUSG00000091903","Gm6460",0,0,0,4.61563521240417,0,10.954380619298
"ENSMUSG00000091905","ENSMUSG00000091905","Gm6395",1113.2132905151,702.9093685721,929.281134878312,1104.98306984956,1124.40689607835,702.175797697001
"ENSMUSG00000091931","ENSMUSG00000091931","AK010878",145.187928562921,154.824736575068,156.896491600251,151.110615171989,119.641601537893,152.215847300642
"ENSMUSG00000091933","ENSMUSG00000091933","Gm8857",0,0,0,9.23127042480834,0,6.5726283715788
"ENSMUSG00000091941","ENSMUSG00000091941","Gm7399",132.366678684003,191.007980590245,149.952183128091,164.316613561588,142.352796138125,125.975377121927
"ENSMUSG00000091945","ENSMUSG00000091945","Vmn2r114",299.015374868899,447.504411668573,310.464379152527,312.016940358522,392.821639976091,202.656041457013
"ENSMUSG00000091952","ENSMUSG00000091952","Gm17709",321.870053202827,50.2078120408643,114.04813928052,97.8514665029683,78.3841345823852,70.1080359635072
"ENSMUSG00000091955","ENSMUSG00000091955","Gm9844",3.80911305565476,4.36589669920559,1.05600128963445,10.1543974672892,11.7125718341495,9.85894255736819
"ENSMUSG00000091957","ENSMUSG00000091957","Rps2-ps10",21.9024000700149,84.0435114597076,73.9200902744112,3.69250816992333,8.10870357748813,88.7304830163138
"ENSMUSG00000091971","ENSMUSG00000091971","Hspa1a",894.189289814954,1788.92617249949,1875.45829039078,3031.54920750706,2785.79016239925,4624.93949746761
"ENSMUSG00000091989","ENSMUSG00000091989","Gm17257",1.90455652782738,7.64031922360978,1.05600128963445,0,6.30676944915743,3.2863141857894
"ENSMUSG00000091997","ENSMUSG00000091997","Gm6611",553.273671333854,773.855189934191,747.648913061187,533.567430553922,409.039047131068,581.677610884723
"ENSMUSG00000092019","ENSMUSG00000092019","Gm4027",7.61822611130952,4.36589669920559,7.39200902744112,13.8469056372125,3.60386825666139,1.0954380619298
"ENSMUSG00000092021","ENSMUSG00000092021","Gbp11",0,4.92475437696579,0.702125252124614,8.33033716767543,0,2.91338555348018
"ENSMUSG00000092029","ENSMUSG00000092029","Gm9027",59.9935306265624,41.4760186424531,45.4080554542812,76.6195445259092,75.6812333898892,52.5810269726304
"ENSMUSG00000092035","ENSMUSG00000092035","Peg10",624.69454112738,686.537255950079,508.992621603803,818.813686680499,780.237477567191,724.084558935597
"ENSMUSG00000092056","ENSMUSG00000092056","Gm7289",12.379617430878,13.0976900976168,17.9520219237856,11.07752450977,14.4154730266456,14.2406948050874
"ENSMUSG00000092074","ENSMUSG00000092074","Dynlt1a",43.8048001400297,52.3907603904671,67.5840825366045,52.6182414214075,35.1377155024485,37.2448941056132
"ENSMUSG00000092086","ENSMUSG00000092086","Gm6793",108.559722086161,104.781520780934,58.0800709298945,105.236482842815,109.917981828172,79.9669785208754
"ENSMUSG00000092097","ENSMUSG00000092097","Gm5819",20.9501218061012,48.0248636912615,40.1280490061089,8.3081433823275,14.4154730266456,8.76350449543839
"ENSMUSG00000092116","ENSMUSG00000092116","Gm10320",4.76139131956845,4.36589669920559,3.16800386890334,6.46188929736583,7.20773651332278,4.3817522477192
"ENSMUSG00000092118","ENSMUSG00000092118","Fancf",127.605287364434,106.964469130537,147.840180548822,78.4657986108708,95.5025088015268,118.307310688418
"ENSMUSG00000092124","ENSMUSG00000092124","B930094E09Rik",4.76139131956845,3.27442252440419,4.22400515853778,1.84625408496167,3.60386825666139,3.2863141857894
"ENSMUSG00000092167","ENSMUSG00000092167","Gm3696",0,13.7419157735856,0,13.2648082185812,14.5456277520131,14.058806979965
"ENSMUSG00000092181","ENSMUSG00000092181","Gm20432",10.4750609030506,12.0062159228154,4.22400515853778,11.07752450977,9.91063770581882,9.85894255736819
"ENSMUSG00000092189","ENSMUSG00000092189","Gm3644",49.5184697235119,45.8419153416587,41.1840502957434,61.8495118462158,61.2657603632436,66.8217217777178
"ENSMUSG00000092192","ENSMUSG00000092192","Dyx1c1",6.39978199412307,11.1199568596049,0,14.4756997824488,8.76610610491998,17.4407619581247
"ENSMUSG00000092212","ENSMUSG00000092212","Slc22a13b-ps",36.1865740287202,79.677614760502,126.720154756133,64.6188929736583,39.6425508232753,32.863141857894
"ENSMUSG00000092229","ENSMUSG00000092229","Gm5977",2.85683479174107,15.2806384472196,0,0,15.3164400908109,0
"ENSMUSG00000092230","ENSMUSG00000092230","Gm18889",11.4273391669643,3.27442252440419,6.33600773780667,3.69250816992333,4.50483532082674,4.3817522477192
"ENSMUSG00000092232","ENSMUSG00000092232","Gm20521",14.2841739587053,12.0062159228154,8.44801031707557,12.0006515522508,37.8406166949446,21.908761238596
"ENSMUSG00000092252","ENSMUSG00000092252","Gm20499",28.5683479174107,31.6527510692405,23.2320283719578,25.8475571894633,17.1183742191416,29.5768276721046
"ENSMUSG00000092257","ENSMUSG00000092257","Gm2308",168.553252712723,118.970685053352,148.896181838457,156.931597221742,250.468843837967,140.216071927014
"ENSMUSG00000092260","ENSMUSG00000092260","Zfp963",20.8402504710336,13.8704935907692,26.4494527612561,17.9814760933547,2.01566837107183,8.48753064075834
"ENSMUSG00000092269","ENSMUSG00000092269","Gm9577",2.85683479174107,2.1829483496028,1.05600128963445,0.923127042480833,4.50483532082674,2.1908761238596
"ENSMUSG00000092281","ENSMUSG00000092281","Hmgb1-ps7",30.4729044452381,24.0124318456308,26.4000322408611,28.6169383169058,32.4348143099525,21.908761238596
"ENSMUSG00000092294","ENSMUSG00000092294","Gm18200",0,0,1.05600128963445,8.3081433823275,0,7.6680664335086
"ENSMUSG00000092300","ENSMUSG00000092300","Cdk3-ps",8.45033669415531,4.93671705360707,2.59673084313302,8.52789948074975,4.43099641473932,9.0057482010025
"ENSMUSG00000092305","ENSMUSG00000092305","Prps1l1",1.90455652782738,0,0,1.84625408496167,5.40580238499208,8.7635044954384
"ENSMUSG00000092310","ENSMUSG00000092310","Gm20509",0.95227826391369,0,0,0,9.91063770581882,10.954380619298
"ENSMUSG00000092329","ENSMUSG00000092329","Gm20388",851.336767938838,810.965311877438,877.537071686224,1056.05733659807,1001.87537535187,750.375072421913
"ENSMUSG00000092335","ENSMUSG00000092335","Gm7221",2.85683479174107,6.54884504880838,1.05600128963445,6.46188929736583,6.30676944915743,1.0954380619298
"ENSMUSG00000092356","ENSMUSG00000092356","Gm20532",0,4.36589669920559,6.33600773780667,12.9237785947317,3.60386825666139,14.2406948050874
"ENSMUSG00000092358","ENSMUSG00000092358","Gm20430",453.284453622916,342.722890887639,328.416401076313,410.791533903971,335.159747869509,349.444741755606
"ENSMUSG00000092360","ENSMUSG00000092360","Gm20441",0,0,0,0,6.30676944915743,3.2863141857894
"ENSMUSG00000092367","ENSMUSG00000092367","Gm20479",58.0889740987351,51.2992862156657,67.5840825366045,56.3107495913308,45.0483532082674,72.2989120873667
"ENSMUSG00000092390","ENSMUSG00000092390","Gm20541",40.9479653482886,65.4884504880839,53.8560657713567,16.616286764655,23.425143668299,7.6680664335086
"ENSMUSG00000092394","ENSMUSG00000092394","Gm20445",4.76139131956845,4.36589669920559,3.16800386890334,6.46188929736583,3.60386825666139,5.477190309649
"ENSMUSG00000092416","ENSMUSG00000092416","Zfp141",27.1596683252498,38.4185280041824,27.775918422914,37.33984283585,17.1899880278478,32.9419865532713
"ENSMUSG00000092417","ENSMUSG00000092417","Gpank1",312.791122617622,257.542725734703,285.741578946179,274.363954196304,253.159130901297,254.212242558065
"ENSMUSG00000092428","ENSMUSG00000092428","Gm20545",8.57050437522321,5.45737087400699,10.5600128963445,4.61563521240417,4.50483532082674,4.3817522477192
"ENSMUSG00000092439","ENSMUSG00000092439","Vmn2r-ps37",6.66594784739583,5.45737087400699,0,13.8469056372125,0.900967064165347,4.3817522477192
"ENSMUSG00000092454","ENSMUSG00000092454","Gm2991",1.90455652782738,4.36589669920559,2.11200257926889,1.84625408496167,1.80193412833069,0
"ENSMUSG00000092463","ENSMUSG00000092463","Gm20489",0,0,0,24.9244301469825,0,14.2406948050874
"ENSMUSG00000092465","ENSMUSG00000092465","Gm20472",21.9024000700149,25.1039060204321,25.3440309512267,31.3863194443483,18.9203083474723,19.7178851147364
"ENSMUSG00000092470","ENSMUSG00000092470","Gm20518",31.4251827091518,33.8356994188433,50.6880619024534,37.8482087417142,48.6522214649288,28.4813896101748
"ENSMUSG00000092486","ENSMUSG00000092486","2610524H06Rik",6.66594784739583,5.45737087400699,9.50401160671001,2.7693811274425,7.20773651332278,8.7635044954384
"ENSMUSG00000092490","ENSMUSG00000092490","Gm20482",8.57050437522321,9.82326757321258,0,4.61563521240417,5.40580238499208,0
"ENSMUSG00000092505","ENSMUSG00000092505","Gm19246",11.4273391669643,6.54884504880838,5.28000644817223,9.23127042480833,9.91063770581882,12.0498186812278
"ENSMUSG00000092528","ENSMUSG00000092528","Nlrp1c-ps",6.72716610272072,20.7001273558957,30.5680967010857,80.1653472744611,53.9592764651734,83.1012145443328
"ENSMUSG00000092534","ENSMUSG00000092534","Pagr1b",206.346166877021,179.404538736393,169.913372514398,202.507716975929,173.784521393963,206.771892819339
"ENSMUSG00000092540","ENSMUSG00000092540","Gm8738",4.76139131956845,9.82326757321258,7.39200902744112,3.69250816992333,4.50483532082674,8.7635044954384
"ENSMUSG00000092541","ENSMUSG00000092541","Gm20537",327.877153206962,299.612869951025,303.57574339726,348.430126369407,304.133818681896,373.203269530927
"ENSMUSG00000092544","ENSMUSG00000092544","Gm20422",124.420789632434,155.046418001803,204.228372754577,94.9379638020194,112.211493248098,148.335311887106
"ENSMUSG00000092557","ENSMUSG00000092557","Gm8696",12.379617430878,8.73179339841118,13.7280167652478,9.23127042480833,18.0193412833069,50.3901508487708
"ENSMUSG00000092558","ENSMUSG00000092558","Med20",512.022896014887,985.239574013507,815.391091016853,427.638369493105,295.881042529235,698.591673379197
"ENSMUSG00000092560","ENSMUSG00000092560","Gm8750",0,4.36589669920559,4.22400515853778,7.38501633984667,6.30676944915743,3.2863141857894
"ENSMUSG00000092563","ENSMUSG00000092563","Gm3617",15.236452222619,14.1891642724182,8.44801031707557,11.07752450977,15.3164400908109,1.0954380619298
"ENSMUSG00000092572","ENSMUSG00000092572","Serpinb10",153.436926068776,225.407091303003,185.996522173519,298.367513452028,210.083801668348,287.129318924371
"ENSMUSG00000092577","ENSMUSG00000092577","Gm7393",3.80911305565476,0,0,1.84625408496167,2.70290119249604,4.3817522477192
"ENSMUSG00000092592","ENSMUSG00000092592","Gm20449",6.66594784739583,17.4635867968224,0,3.69250816992333,9.00967064165347,8.76350449543839
"ENSMUSG00000092607","ENSMUSG00000092607","Scnm1",963.351758354675,732.442549468442,794.092162447511,749.360628643508,659.44133349643,677.90660151314
"ENSMUSG00000092619","ENSMUSG00000092619","Gm20438",3.80911305565476,10.914741748014,3.16800386890334,5.538762254885,5.40580238499208,10.954380619298
"ENSMUSG00000092622","ENSMUSG00000092622","Khdc3",0,2.58640523578739,2.8371862205851,13.9243153268726,6.61960345067107,2.68280823393715
"ENSMUSG00000093384","ENSMUSG00000093384","Gm20689",715.160976199181,725.830326242929,635.712776359936,630.495770014409,632.478879044074,606.872686309109
"ENSMUSG00000093385","ENSMUSG00000093385","A330044P14Rik",1.90455652782738,1.0914741748014,1.05600128963445,0,4.50483532082674,4.3817522477192
"ENSMUSG00000093392","ENSMUSG00000093392","Gm6061",258.06740952061,373.284167782078,353.760432027539,139.392183414606,154.065367972274,33.9585799198238
"ENSMUSG00000093402","ENSMUSG00000093402","Gm18588",590.412523626488,495.529275359835,451.968551963543,695.114662988068,626.172109594916,618.922504990337
"ENSMUSG00000093437","ENSMUSG00000093437","Gm20702",19.0455652782738,17.4635867968224,11.6160141859789,26.7706842319442,21.6232095399683,17.5270089908768
"ENSMUSG00000093445","ENSMUSG00000093445","Lrch4",1051.20042800206,1251.56197293764,1343.4092493429,1771.64930103395,1453.58314082634,1837.88050540211
"ENSMUSG00000093447","ENSMUSG00000093447","Gm5139",3.80911305565476,2.1829483496028,5.28000644817223,6.46188929736583,4.50483532082674,8.76350449543839
"ENSMUSG00000093456","ENSMUSG00000093456","Gm20662",13.9541158106,8.88544966121733,3.30760453437645,0.167760057583333,2.93382937677389,7.1341750311443
"ENSMUSG00000093459","ENSMUSG00000093459","5730480H06Rik",20.9501218061012,22.9209576708293,28.51203482013,28.6169383169058,27.9299789891258,15.3361328670172
"ENSMUSG00000093484","ENSMUSG00000093484","Gm20657",73.3254263213541,171.361445443819,112.992137990886,143.084691584529,33.3357813741178,239.900935562626
"ENSMUSG00000093505","ENSMUSG00000093505","Gm20691",44.7570784039434,43.6589669920559,40.1280490061089,43.3869709965992,54.0580238499208,44.9129605391218
"ENSMUSG00000093574","ENSMUSG00000093574","Gm20671",491.375584179464,350.363210111249,403.392492640358,469.871664622744,491.027049970114,429.411720276481
"ENSMUSG00000093575","ENSMUSG00000093575","Gm20695",18.0932870143601,5.45737087400699,8.44801031707557,36.0019546567525,11.7125718341495,12.0498186812278
"ENSMUSG00000093593","ENSMUSG00000093593","Gm20683",263.781079104092,338.356994188433,319.968390759237,181.856027368724,193.70791879555,132.548005493506
"ENSMUSG00000093625","ENSMUSG00000093625","Gm18953",52.3753045152529,45.8419153416587,70.7520864055079,69.2345281860625,106.314113571511,46.0083986010516
"ENSMUSG00000093661","ENSMUSG00000093661","Eif4e3",21.9024000700149,32.7442252440419,43.2960528750123,206.780457515707,186.500182282227,211.419545952451
"ENSMUSG00000093668","ENSMUSG00000093668","Pou5f2",68.5640350017856,62.2140279636797,65.4720799573356,78.4657986108708,70.2754310048971,81.0624165828052
"ENSMUSG00000093671","ENSMUSG00000093671","Gm20656",198.073878894047,0,93.9841147774657,192.010424836013,131.541191368141,94.2076733259627
"ENSMUSG00000093674","ENSMUSG00000093674","Rpl41",29108.4524781012,39865.5780744482,36351.0756223135,23567.3932861009,28000.1171163682,28075.4519784769
"ENSMUSG00000093686","ENSMUSG00000093686","Gm4705",4.76139131956845,6.54884504880838,5.28000644817223,3.69250816992333,16.2174071549763,4.3817522477192
"ENSMUSG00000093701","ENSMUSG00000093701","Gm21970",125.347585367746,158.038024425719,140.863350660911,253.288522981375,187.946245447883,173.256879521021
"ENSMUSG00000093751","ENSMUSG00000093751","Gm3307",15.236452222619,15.2806384472196,13.7280167652478,13.8469056372125,18.9203083474723,29.5768276721046
"ENSMUSG00000093752","ENSMUSG00000093752","Gm20716",6764.03250857894,6196.29889034753,6579.94403571223,6480.35183821545,6587.87117317702,6238.51976269021
"ENSMUSG00000093769","ENSMUSG00000093769","Hist2h3c1",1984.54790199613,2638.09308049498,1881.79429812858,2011.49382556574,2030.77976262869,1900.5850374482
"ENSMUSG00000093798","ENSMUSG00000093798","Gm8355",104.750609030506,105.872994955736,115.104140570155,100.620847630411,123.432487790653,112.830120378769
"ENSMUSG00000093800","ENSMUSG00000093800","Gm20796",2.85683479174107,5.45737087400699,1.05600128963445,3.69250816992333,0.900967064165347,1.0954380619298
"ENSMUSG00000093803","ENSMUSG00000093803","Ppp2r3d",10.1767315115172,8.59277184829508,2.4727612585677,9.09640588579535,1.84614907031605,5.23451009085579
"ENSMUSG00000093826","ENSMUSG00000093826","Gm6900",68.5640350017856,77.4946664108992,69.6960851158734,34.1557005717908,38.7415837591099,21.908761238596
"ENSMUSG00000093849","ENSMUSG00000093849","Gm7083",2.85683479174107,0,2.11200257926889,0,4.50483532082674,0
"ENSMUSG00000093862","ENSMUSG00000093862","Gm5117",0.95227826391369,1.0914741748014,2.11200257926889,1.84625408496167,4.50483532082674,0
"ENSMUSG00000093880","ENSMUSG00000093880","Tmem181c-ps",135.223513475744,161.538177870607,182.688223106759,224.319871322842,225.241766041337,220.18305044789
"ENSMUSG00000093884","ENSMUSG00000093884","Olfr239",0,0,8.44801031707557,2.7693811274425,0,0
"ENSMUSG00000093885","ENSMUSG00000093885","Rpl35a-ps5",28.5683479174107,38.2015961180489,19.00802321342,32.3094464868292,29.7319131174565,23.0041993005258
"ENSMUSG00000093894","ENSMUSG00000093894","Ighv1-53",0,0,0,7.38501633984667,11.7125718341495,27.385951548245
"ENSMUSG00000093904","ENSMUSG00000093904","Tomm20",2516.87145152388,2461.27426417715,2321.09083461651,1872.10164215113,2104.65906189025,1920.30292256294
"ENSMUSG00000093909","ENSMUSG00000093909","Gm3883",43.8048001400297,12.0062159228154,14.7840180548822,0,0,0
"ENSMUSG00000093919","ENSMUSG00000093919","Gm20760",2.85683479174107,1.0914741748014,1.05600128963445,4.61563521240417,0,1.0954380619298
"ENSMUSG00000093924","ENSMUSG00000093924","Gm12623",4.76139131956845,25.1039060204321,0,18.4625408496167,20.722242475803,5.477190309649
"ENSMUSG00000093930","ENSMUSG00000093930","Hmgcs1",23.8069565978422,13.0976900976168,31.6800386890334,34.1557005717908,33.3357813741179,53.6764650345602
"ENSMUSG00000093938","ENSMUSG00000093938","Evi2b",1432.22650892619,1314.13490646088,1776.19416916514,5354.13684638883,4765.21480237052,4546.06795700867
"ENSMUSG00000093973","ENSMUSG00000093973","Mrgpra2a",3.80911305565476,24.0124318456308,17.9520219237856,232.62801470517,215.331128335518,282.623019977888
"ENSMUSG00000093979","ENSMUSG00000093979","Gm2237",23.7620807538955,25.4782951543917,131.256019133399,48.2985099185238,40.6121371617482,28.2160818986247
"ENSMUSG00000093989","ENSMUSG00000093989","Rnasek",692.609734356215,753.288169883957,614.014000448291,570.798640565144,572.896467800971,657.108975373365
"ENSMUSG00000094015","ENSMUSG00000094015","Rps12-ps20",66.6594784739583,104.781520780934,66.5280812469701,72.9270363559858,45.0483532082674,56.9627792203496
"ENSMUSG00000094017","ENSMUSG00000094017","Gm13160",0,2.1829483496028,0,3.69250816992333,3.60386825666139,4.3817522477192
"ENSMUSG00000094030","ENSMUSG00000094030","Gm21833",14.2841739587053,18.5550609716238,11.6160141859789,17.5394138071358,18.0193412833069,17.5270089908768
"ENSMUSG00000094066","ENSMUSG00000094066","Gm13298",1.90455652782738,4.36589669920559,0,9.23127042480833,6.30676944915743,6.5726283715788
"ENSMUSG00000094083","ENSMUSG00000094083","Gm1604A",17.1410087504464,30.5612768944391,29.5680361097645,85.8508149507175,81.9880028390466,102.971177821401
"ENSMUSG00000094088","ENSMUSG00000094088","Ighv1-64",2.85683479174107,0,0,22.15504901954,17.1183742191416,32.863141857894
"ENSMUSG00000094090","ENSMUSG00000094090","Gm8494",44.7570784039434,43.6589669920559,33.7920412683023,19.3856678920975,38.7415837591099,21.908761238596
"ENSMUSG00000094092","ENSMUSG00000094092","Gm15921",62.8503654183035,12.0062159228154,13.7280167652478,9.23127042480833,18.9203083474723,64.6308456538582
"ENSMUSG00000094103","ENSMUSG00000094103","1700047I17Rik2",706.590471823958,635.237969734413,647.328790545915,603.725085782465,597.341163541625,659.453713281739
"ENSMUSG00000094111","ENSMUSG00000094111","Gm10349",19.9978435421875,9.82326757321258,0,6.46188929736583,0,4.3817522477192
"ENSMUSG00000094114","ENSMUSG00000094114","Gm21967",19.9978435421875,12.0062159228154,12.6720154756133,12.9237785947317,9.91063770581882,24.0996373624556
"ENSMUSG00000094122","ENSMUSG00000094122","Rpl31-ps9",55.232139306994,122.245107577757,78.144095432949,79.3889256533517,67.572529812401,86.5396068924541
"ENSMUSG00000094125","ENSMUSG00000094125","Gm13698",7.20967115878189,2.47905581072912,12.1668932579807,4.19338086330756,0,0
"ENSMUSG00000094145","ENSMUSG00000094145","Vmn2r20",4.76139131956845,3.27442252440419,9.50401160671001,6.46188929736583,7.20773651332278,6.5726283715788
"ENSMUSG00000094153","ENSMUSG00000094153","Gm8807",5.71366958348214,8.73179339841118,11.6160141859789,8.3081433823275,1.80193412833069,9.85894255736819
"ENSMUSG00000094167","ENSMUSG00000094167","Gm10580",0,0,0,36.9250816992333,9.91063770581882,24.0996373624556
"ENSMUSG00000094185","ENSMUSG00000094185","Gm5445",46.6616349317708,39.2930702928503,28.51203482013,52.6182414214075,54.9589909140862,43.817522477192
"ENSMUSG00000094191","ENSMUSG00000094191","Rpl31-ps14",41.9002436122023,36.0186477684461,22.1760270823234,33.23257352931,39.6425508232753,26.2905134863152
"ENSMUSG00000094238","ENSMUSG00000094238","Rps12-ps11",22.8546783339285,25.1039060204321,20.0640245030545,15.6931597221742,25.2270777966297,16.431570928947
"ENSMUSG00000094242","ENSMUSG00000094242","Gm5456",2.85683479174107,5.45737087400699,1.05600128963445,1.84625408496167,2.70290119249604,1.0954380619298
"ENSMUSG00000094248","ENSMUSG00000094248","Hist1h2ao",3307.26241057224,5218.33802972548,3726.62855111996,3630.65865807712,4351.67091991863,3472.53865631746
"ENSMUSG00000094256","ENSMUSG00000094256","Rpl21-ps7",362.818018551116,106.964469130537,60.1920735091634,85.8508149507175,90.0967064165347,494.042565930339
"ENSMUSG00000094257","ENSMUSG00000094257","Ap3s1-ps2",16.1887304865327,29.4698027196377,47.52005803355,84.0045608657558,39.6425508232753,41.6266463533324
"ENSMUSG00000094271","ENSMUSG00000094271","Gm13290",13.3318956947917,10.914741748014,13.7280167652478,18.4625408496167,9.00967064165347,37.2448941056132
"ENSMUSG00000094278","ENSMUSG00000094278","Gm12626",8.57050437522321,3.27442252440419,0,0,0,3.2863141857894
"ENSMUSG00000094281","ENSMUSG00000094281","Gm8034",3.80911305565476,3.27442252440419,5.28000644817223,3.69250816992333,3.60386825666139,3.2863141857894
"ENSMUSG00000094326","ENSMUSG00000094326","Gm10045",95.227826391369,46.9333895164601,46.4640567439156,59.0801307187733,68.4734968765664,61.3445314680688
"ENSMUSG00000094338","ENSMUSG00000094338","Hist1h2bl",7440.15007595766,12887.0355818801,9753.22791106374,5253.51599875842,7132.05527993289,7773.22848745386
"ENSMUSG00000094344","ENSMUSG00000094344","Gm11942",10.4750609030506,14.1891642724182,9.50401160671001,12.0006515522508,18.0193412833069,6.5726283715788
"ENSMUSG00000094392","ENSMUSG00000094392","Gm3788",9.5227826391369,0,0,12.9237785947317,4.50483532082674,3.2863141857894
"ENSMUSG00000094410","ENSMUSG00000094410","Zbed6",438.048001400297,270.685595350747,518.496633210513,444.024107433281,490.126082905949,330.822294702799
"ENSMUSG00000094417","ENSMUSG00000094417","Gm13243",7.61822611130952,19.6465351464252,27.4560335304956,7.38501633984667,12.6135388983149,20.8133231766662
"ENSMUSG00000094421","ENSMUSG00000094421","Gm20946",11.4273391669643,8.73179339841118,7.39200902744112,2.7693811274425,0,0
"ENSMUSG00000094437","ENSMUSG00000094437","Gm9830",1205.58428211473,1209.35338567995,1025.37725223505,1058.82671772552,987.45990232522,1120.63313735418
"ENSMUSG00000094439","ENSMUSG00000094439","Gm21969",8.57050437522321,26.1953801952335,26.4000322408611,95.0820853755258,18.9203083474723,29.5768276721046
"ENSMUSG00000094441","ENSMUSG00000094441","Zfp955a",1217.0116212817,1415.64200471741,1341.12163783575,1261.9146670713,1131.61463259168,1382.44283415541
"ENSMUSG00000094472","ENSMUSG00000094472","Gm21897",165.696417920982,179.001764667429,177.408216658587,264.014334149518,184.698248153896,121.593624874208
"ENSMUSG00000094475","ENSMUSG00000094475","Gm11007",280.922087854538,375.467116131681,319.968390759237,269.553096404403,233.350469618825,336.299485012448
"ENSMUSG00000094483","ENSMUSG00000094483","Purb",1195.10922121168,1156.96262528948,1230.24150242413,991.438443624415,1023.49858489183,957.412866126645
"ENSMUSG00000094484","ENSMUSG00000094484","Gm21244",28.5683479174107,42.5674928172545,52.8000644817223,24.0013031045017,22.5241766041337,26.2905134863152
"ENSMUSG00000094498","ENSMUSG00000094498","Gm10582",10.4750609030506,19.6465351464252,11.6160141859789,5.538762254885,15.3164400908109,0
"ENSMUSG00000094525","ENSMUSG00000094525","Trbv12-2",2.85683479174107,1.0914741748014,1.05600128963445,5.538762254885,0.900967064165347,6.5726283715788
"ENSMUSG00000094530","ENSMUSG00000094530","Gm21399",6.66594784739583,2.1829483496028,5.28000644817223,7.38501633984667,5.40580238499208,12.0498186812278
"ENSMUSG00000094557","ENSMUSG00000094557","Rpl35a-ps7",6.66594784739583,17.4635867968224,12.6720154756133,11.07752450977,8.10870357748813,15.3361328670172
"ENSMUSG00000094561","ENSMUSG00000094561","Ighv1-22",0,0,0,2.7693811274425,2.70290119249604,6.5726283715788
"ENSMUSG00000094562","ENSMUSG00000094562","Trav13-4-dv7",40.7888336432921,61.272863184306,31.9110767365726,24.3193964914786,44.1033213003398,22.0685387398249
"ENSMUSG00000094566","ENSMUSG00000094566","Gm12620",19.0455652782738,0,29.5680361097645,0,0,4.3817522477192
"ENSMUSG00000094568","ENSMUSG00000094568","Gm1815",438.048001400297,248.856111854719,276.672337884225,408.022152776528,403.633244746076,220.18305044789
