""	"id"	"baseMean"	"baseMeanA"	"baseMeanB"	"foldChange"	"log2FoldChange"	"pval"	"padj"
"19666"	"Snx9"	701.473054285969	500.066330414349	902.879778157589	1.80552003453116	0.852414428903776	1.99701892556792e-06	7.77974737807096e-05
"19672"	"Socs3"	95.9519477663883	140.640055945077	51.2638395876999	0.3645038338702	-1.4559941059142	1.22401917225098e-08	7.43354673733703e-07
"NA.4617"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4618"	NA	NA	NA	NA	NA	NA	NA	NA
"19684"	"Sorbs1"	358.485578154789	535.054737038467	181.916419271111	0.339995904490108	-1.55641072678144	1.89898681671191e-13	2.19564264186108e-11
"19688"	"Sorcs2"	24.287003272653	36.822342329669	11.7516642156371	0.31914493951593	-1.64771632283596	0.000119372626836258	0.00265817786450073
"NA.4619"	NA	NA	NA	NA	NA	NA	NA	NA
"19697"	"Sowaha"	133.617647772431	259.652069497554	7.58322604730683	0.0292053364411111	-5.09762418526837	1.06868455585359e-40	6.02370729185348e-38
"NA.4620"	NA	NA	NA	NA	NA	NA	NA	NA
"19703"	"Sox11"	24.2239064186812	35.3306065809003	13.1172062564621	0.371270338266801	-1.42945803567305	0.00102632580791063	0.0147392196237928
"NA.4621"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4622"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4623"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4624"	NA	NA	NA	NA	NA	NA	NA	NA
"19715"	"Sox4"	314.337580472818	494.286702503019	134.388458442617	0.271883620906827	-1.87893885322771	1.61763827831409e-11	1.51965320968496e-09
"19717"	"Sox6"	922.619175132139	1696.23681013647	149.001540127809	0.0878424163639165	-3.50893844931718	9.16298354193361e-73	1.50247940132597e-69
"19724"	"Sp140"	412.065421779671	322.577333169911	501.55351038943	1.55483184593521	0.636758562250954	0.00169565181351782	0.0213280835149379
"19726"	"Sp3"	1764.35217962692	2152.727373532	1375.97698572184	0.639178468504474	-0.645709284720685	0.000172226881663037	0.00355023573092137
"19727"	"Sp4"	380.087809757303	502.777821293461	257.397798221146	0.511951377566649	-0.965921297698177	0.000144848957276203	0.00310260749760794
"NA.4625"	NA	NA	NA	NA	NA	NA	NA	NA
"19733"	"Spa17"	29.7392815931298	15.8237252620508	43.6548379242089	2.75882178192919	1.46405226255147	0.000203725712430369	0.00407383666863256
"NA.4626"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4627"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4628"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4629"	NA	NA	NA	NA	NA	NA	NA	NA
"19747"	"Spag7"	729.964615612464	594.182337352495	865.746893872434	1.45703909296589	0.543039586030713	0.00308352739535524	0.0334843971282495
"19749"	"Spag9"	813.362728951661	979.241506559482	647.483951343841	0.661209667897703	-0.596820275692553	0.002658584562543	0.0298237035671092
"19755"	"Spata13"	852.859380583639	1087.33719984991	618.381561317368	0.568711859948069	-0.81423020424263	2.83947584153884e-06	0.000106256484966465
"NA.4630"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4631"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4632"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4633"	NA	NA	NA	NA	NA	NA	NA	NA
"19776"	"Spats2"	325.638870030338	265.145394760171	386.132345300505	1.45630417473315	0.542311719236511	0.00449367276117297	0.044122142402437
"19778"	"Spc24"	1218.44405998613	1012.12022163607	1424.76789833619	1.40770618734708	0.493346249962419	0.00350726679344789	0.036821878367336
"NA.4634"	NA	NA	NA	NA	NA	NA	NA	NA
"19786"	"Specc1"	1425.43743300499	1743.90042027868	1106.9744457313	0.634769298096968	-0.655695743895119	0.000141563091882432	0.00304698506955063
"NA.4635"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4636"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4637"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4638"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4639"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4640"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4641"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4642"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4643"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4644"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4645"	NA	NA	NA	NA	NA	NA	NA	NA
"19801"	"Spef1"	122.354004490913	89.8344429285414	154.873566053284	1.72398871751759	0.785750332875573	0.000814562757089534	0.0122268860097793
"19805"	"Spen"	2157.95659498937	2793.87954132109	1522.03364865765	0.544774256064724	-0.876269566143296	0.00231588474281147	0.0271343071915471
"NA.4646"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4647"	NA	NA	NA	NA	NA	NA	NA	NA
"19810"	"Spg21"	624.056501227107	506.982604960018	741.130397494195	1.46184581136199	0.547791150610226	0.00210684282819912	0.0252835156967582
"19812"	"Sphk1"	398.792493971473	503.455657963202	294.129329979743	0.584220924578905	-0.775414063927381	5.06693726526217e-05	0.00127821464969977
"NA.4648"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4649"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4650"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4651"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4652"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4653"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4654"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4655"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4656"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4657"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4658"	NA	NA	NA	NA	NA	NA	NA	NA
"19839"	"Spire1"	2062.93663714853	2575.58164820216	1550.2916260949	0.601919037269526	-0.732358648408951	1.61104656093234e-05	0.000481100112906234
"NA.4659"	NA	NA	NA	NA	NA	NA	NA	NA
"19857"	"Spon2"	18.4853475388459	27.8146397914055	9.15605528628625	0.329181156216712	-1.60304634300026	0.00136993481895578	0.0180757237231203
"19864"	"Spred1"	345.953563507512	428.319204279777	263.587922735247	0.615400664040907	-0.700402094491813	0.000314408201865303	0.00573548482210636
"NA.4660"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4661"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4662"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4663"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4664"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4665"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4666"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4667"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4668"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4669"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4670"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4671"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4672"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4673"	NA	NA	NA	NA	NA	NA	NA	NA
"19883"	"Spry1"	162.781590104421	71.3433240338786	254.219856174964	3.56333069166	1.8332263776838	3.98806936216506e-15	5.4494550822251e-13
"NA.4674"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4675"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4676"	NA	NA	NA	NA	NA	NA	NA	NA
"19901"	"Sqstm1"	2401.35528492888	1953.65756973119	2849.05300012657	1.4583174883194	0.544304841037148	0.00147945344918042	0.0192479111841786
"19902"	"Sra1"	677.485665227098	523.342472817923	831.628857636273	1.58907197644095	0.668184472516947	0.000182048767932353	0.00372291794466649
"NA.4677"	NA	NA	NA	NA	NA	NA	NA	NA
"19909"	"Srd5a3"	379.015907756349	302.583015620866	455.448799891833	1.50520279189268	0.589957870472447	0.00253808997684761	0.028834332890241
"19910"	"Srebf1"	2321.30604217208	1897.03218442814	2745.57989991602	1.44730275134666	0.53336674092975	0.000982226887751454	0.0142529576624079
"19919"	"Srgn"	3467.369956574	2308.00029441287	4626.73961873514	2.00465295863931	1.00335250192436	0.00321829096253272	0.0345731471656955
"19920"	"Sri"	1707.84500758936	1361.76089579213	2053.92911938659	1.50828910253869	0.592912984855646	0.000454556148926052	0.00765530276207208
"19921"	"Srl"	153.948352623515	194.923315169501	112.973390077528	0.579578640858269	-0.786923666479152	0.000457198385186516	0.00769261872538171
"NA.4678"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4679"	NA	NA	NA	NA	NA	NA	NA	NA
"19942"	"Srrm2"	9246.39554263871	11477.5250039007	7015.26608137669	0.611217669226815	-0.710241845136992	0.00130586314213476	0.0174583015619079
"19957"	"Srxn1"	1337.39471126823	419.177837059408	2255.61158547705	5.38103732129658	2.42788431293704	4.50193674738422e-41	2.61940106814739e-38
"NA.4680"	NA	NA	NA	NA	NA	NA	NA	NA
"19963"	"Ssbp2"	862.036001868303	708.149956394728	1015.92204734188	1.43461429061445	0.520662907064092	0.00229643667118466	0.0269842529238812
"19964"	"Ssbp3"	2190.35250338756	2544.10870580743	1836.59630096769	0.721901661188963	-0.470125771040387	0.00539706289894993	0.0499046852576944
"19967"	"Ssh1"	371.465512850774	473.371712944298	269.559312757249	0.569445333099083	-0.812370745407691	1.7731932060035e-05	0.000521746914464684
"NA.4681"	NA	NA	NA	NA	NA	NA	NA	NA
"19984"	"Sstr5"	4.3253454675013	0.403283087801834	8.24740784720076	20.4506662854491	4.35407594201792	0.00112707430825736	0.0158449254076679
"NA.4682"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4683"	NA	NA	NA	NA	NA	NA	NA	NA
"19987"	"Ssu72"	818.1573347711	627.309220031246	1009.00544951095	1.60846583676978	0.68568529399734	0.000231280135758264	0.00449041960029259
"NA.4684"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4685"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4686"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4687"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4688"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4689"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4690"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4691"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4692"	NA	NA	NA	NA	NA	NA	NA	NA
"20005"	"St3gal5"	2207.88481468038	2579.50060609784	1836.26902326292	0.711869971622435	-0.490314348677321	0.0035745056327309	0.0373325756210581
"20006"	"St3gal6"	745.08346269125	509.667762996488	980.499162386013	1.92380062772926	0.943959293759643	8.583262901256e-08	4.43599750572935e-06
"20007"	"St5"	344.088410420921	184.652674114143	503.524146727699	2.7268716748529	1.44724680938063	2.76788653443177e-06	0.000104009102961554
"20011"	"St6galnac2"	12.0533625575004	18.9552677420949	5.15145737290588	0.27176916955205	-1.87954629388579	0.00222771679980497	0.0263484117495621
"20012"	"St6galnac3"	109.744115431663	159.255377257424	60.2328536059028	0.378215509222908	-1.40271957078475	1.45380910956122e-08	8.74078496971857e-07
"20018"	"St8sia1"	40.6138425389059	62.1372604540594	19.0904246237523	0.307229904959628	-1.70260944381157	1.35554201778561e-06	5.46977883105125e-05
"20025"	"Stab2"	435.299681675277	631.011431575824	239.58793177473	0.379688734285538	-1.39711090138599	3.89815193736213e-06	0.00014090374046934
"20030"	"Stag2"	3604.88326557684	4258.94215434208	2950.82437681161	0.692853828456717	-0.529377076152368	0.00287580489765863	0.0318135073919528
"20032"	"Stam"	500.77407986359	596.037156093024	405.511003634157	0.680345175613295	-0.555661206175295	0.00292691939958242	0.0322924671673169
"20058"	"Stc1"	10.1477986741623	16.9135775203381	3.3820198279866	0.19995886877982	-2.32222482443742	0.00119836957346781	0.0164247659548927
"20062"	"Steap3"	2988.6040839233	4093.4059078589	1883.80225998771	0.460204119110448	-1.11965419825795	2.3477025736207e-11	2.13866218789881e-09
"20072"	"Stk10"	1147.43269796541	1350.04644245285	944.818953477963	0.699841815635138	-0.514899226526904	0.00193948778028395	0.0236368520898524
"20073"	"Stk11"	2957.00195879625	2357.72933462185	3556.27458297064	1.50834726053957	0.592968612547793	0.000381930316961842	0.00664949529637137
"20079"	"Stk25"	1270.7411951823	866.913255027478	1674.56913533713	1.93164555464555	0.949830392585852	2.84887729424843e-08	1.6209842194435e-06
"20080"	"Stk3"	442.652526106151	588.347147049917	296.957905162384	0.504732463905684	-0.986409212511973	1.4411295561651e-07	7.12154898754792e-06
"NA.4693"	NA	NA	NA	NA	NA	NA	NA	NA
"20087"	"Stk35"	624.225379859246	775.624756792124	472.826002926368	0.609606641337637	-0.714049474581256	8.99317752820536e-05	0.00209303152356439
"20104"	"Ston2"	2260.87081090665	1591.38152396094	2930.36009785236	1.84139381646125	0.880798206968012	0.00497006923337115	0.047132039307211
"20106"	"Stox2"	17.6820219780086	25.9476949322234	9.41634902379381	0.362897322802266	-1.46236668120635	0.0051314954715987	0.048048769953025
"20120"	"Stub1"	1675.7403817275	1403.10879097572	1948.37197247929	1.38861076561597	0.473642261514882	0.0052005976171799	0.0484770952046893
"20129"	"Stx2"	1738.15373806838	2350.9117881347	1125.39568800206	0.478706046599474	-1.06278806584246	4.11322713641729e-10	3.10419572634136e-08
"20137"	"Stxbp2"	2226.86209841576	1785.33026607242	2668.39393075911	1.49462202118455	0.579780683681579	0.000759673523647655	0.0115719665818484
"20152"	"Sufu"	323.794643209422	395.580754785909	252.008531632935	0.6370596359505	-0.650499663594283	0.00515101067516856	0.0481143343076206
"20155"	"Sugt1"	913.928129734122	702.91148166587	1124.94477780237	1.6004074583279	0.678439257157564	9.60812651158784e-05	0.00222181766525013
"NA.4694"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4695"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4696"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4697"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4698"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4699"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4700"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4701"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4702"	NA	NA	NA	NA	NA	NA	NA	NA
"20181"	"Sun1"	845.143600437301	1197.20693670374	493.08026417086	0.41185884332449	-1.27977812866731	5.18561531071607e-13	5.73821738401139e-11
"20182"	"Sun2"	2708.36334159916	2087.1963673957	3329.53031580262	1.59521661105469	0.673752337768414	0.000193937593533072	0.00391281026236691
"NA.4703"	NA	NA	NA	NA	NA	NA	NA	NA
"20185"	"Suox"	134.685603665934	76.5347581214494	192.836449210419	2.51959310963545	1.3331907709841	2.26391502383915e-08	1.30878959246753e-06
"20186"	"Supt16h"	4692.02459569512	5757.02442294797	3627.02476844227	0.63001726273466	-0.666536735289917	6.61362900938008e-05	0.00160686651150892
"20205"	"Suv420h2"	2978.40779894863	2325.77083247208	3631.04476542519	1.56122207516281	0.642675767263539	0.000108650513320328	0.00246197149341553
"20207"	"Sv2a"	13.7818090282449	20.8783605560538	6.68525750043587	0.320200308950859	-1.64295339502302	0.00337336312474404	0.0358343062606419
"NA.4704"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4705"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4706"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4707"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4708"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4709"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4710"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4711"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4712"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4713"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4714"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4715"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4716"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4717"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4718"	NA	NA	NA	NA	NA	NA	NA	NA
"20240"	"Syde2"	59.1754740414633	78.9168383754706	39.434109707456	0.499691960793416	-1.00088908717331	0.000644709235392633	0.0102094999813669
"NA.4719"	NA	NA	NA	NA	NA	NA	NA	NA
"20254"	"Syngr2"	1836.86574903407	1527.70212677424	2146.02937129391	1.40474332900569	0.490306549094949	0.00369238086948386	0.0382535748092363
"20257"	"Synj1"	868.1199188325	1054.23655895079	682.003278714214	0.646916740767337	-0.628348047911326	0.00441079457562226	0.0434265839304033
"NA.4720"	NA	NA	NA	NA	NA	NA	NA	NA
"20275"	"Syt14"	102.85809420944	176.075816248782	29.6403721700985	0.168338689557565	-2.57056130313894	4.50568645149983e-21	9.13135578940476e-19
"20279"	"Syt2"	6.31272444627957	12.2933579926122	0.332090899946963	0.0270138476522473	-5.21015704850331	2.04719384538859e-05	0.000585185980812582
"20293"	"Szt2"	909.666636942957	1167.74283057936	651.590443306552	0.557991388380671	-0.841685238131054	0.000276703773490762	0.00517192327715323
"NA.4721"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4722"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4723"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4724"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4725"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4726"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4727"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4728"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4729"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4730"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4731"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4732"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4733"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4734"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4735"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4736"	NA	NA	NA	NA	NA	NA	NA	NA
"20313"	"Tab3"	647.910843835828	827.726672258022	468.095015413635	0.565518825358957	-0.822353044500812	3.9088346661894e-06	0.000141007301748116
"NA.4737"	NA	NA	NA	NA	NA	NA	NA	NA
"20315"	"Tac2"	23.5729113219471	36.2770302511585	10.8687923927358	0.299605351305973	-1.7388647026206	0.000100414050838806	0.00231311396549112
"20317"	"Tacc1"	2624.56450024183	3215.88237825898	2033.24662222468	0.632251551229134	-0.66142942334233	7.87647061776005e-05	0.00186931448069129
"NA.4738"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4739"	NA	NA	NA	NA	NA	NA	NA	NA
"20324"	"Tacstd2"	102.747144522602	55.1738632361233	150.320425809081	2.72448614239257	1.44598415292495	0.00241509298751475	0.0278523223886212
"20359"	"Taldo1"	6996.49408583238	5026.90919713369	8966.07897453106	1.78361665646228	0.834805577562908	0.000145960716954506	0.00311561355231767
"20365"	"Taok3"	1914.8427907606	2268.14202789029	1561.54355363091	0.688468153417789	-0.538538173960456	0.00124951228527424	0.0169771477678897
"NA.4740"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4741"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4742"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4743"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4744"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4745"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4746"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4747"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4748"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4749"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4750"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4751"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4752"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4753"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4754"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4755"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4756"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4757"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4758"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4759"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4760"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4761"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4762"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4763"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4764"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4765"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4766"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4767"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4768"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4769"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4770"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4771"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4772"	NA	NA	NA	NA	NA	NA	NA	NA
"20419"	"Tatdn3"	129.321394299308	84.4932787546975	174.149509843918	2.06110488799366	1.04341792435215	5.55306682748311e-06	0.000190782221652025
"NA.4773"	NA	NA	NA	NA	NA	NA	NA	NA
"20429"	"Tbc1d13"	1158.78026770375	862.070022992564	1455.49051241494	1.68836692332995	0.75562847095451	2.26328282212287e-05	0.000638854964986388
"20450"	"Tbc1d9"	63.5820147197321	87.7413225568612	39.422706882603	0.449306047980471	-1.15422961318914	5.95725646117126e-05	0.00147193198342666
"20459"	"Tbck"	151.723382943536	195.160953587614	108.285812299459	0.554853879881492	-0.849820205453027	0.00313934068557956	0.0339020989759415
"20462"	"Tbl1x"	671.084845823911	870.810243106733	471.35944854109	0.541288360205148	-0.885530730028714	0.00155183222561488	0.0199219913547442
"20471"	"Tbrg3"	60.5761616460253	92.3027724106351	28.8495508814155	0.312553459966187	-1.67782512165096	0.000121812136099343	0.00270249138846722
"NA.4774"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4775"	NA	NA	NA	NA	NA	NA	NA	NA
"20486"	"Tbxa2r"	22.0075234039898	30.8764753253805	13.1385714825991	0.425520443772905	-1.23269964823755	0.00481396169757041	0.0461613116103548
"NA.4776"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4777"	NA	NA	NA	NA	NA	NA	NA	NA
"20508"	"Tcf19"	593.614504608962	721.924651910994	465.30435730693	0.644533132474741	-0.633673572098123	0.000676687884626045	0.0105857930398959
"20509"	"Tcf20"	1193.92910117988	1423.3440585298	964.514143829948	0.677639491344217	-0.561410140662545	0.0011863022994751	0.016354933716758
"20513"	"Tcf3"	3160.7837221969	3876.6418520137	2444.92559238011	0.630681317932454	-0.665016896616301	6.87802394955126e-05	0.00166076195419084
"NA.4778"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4779"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4780"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4781"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4782"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4783"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4784"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4785"	NA	NA	NA	NA	NA	NA	NA	NA
"20536"	"Tcp11l1"	94.7782629654209	61.6857833928867	127.870742537955	2.07293699625286	1.05167626860611	0.0039722433439414	0.0402040071815509
"20537"	"Tcp11l2"	315.392064214448	447.640150078093	183.143978350802	0.409132152955564	-1.28936117441339	2.6489945553337e-11	2.36534231656207e-09
"NA.4786"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4787"	NA	NA	NA	NA	NA	NA	NA	NA
"20540"	"Tcta"	123.508568123794	85.404186858449	161.612949389139	1.89233052071557	0.920164096579824	0.000122198517800919	0.00270441063260758
"NA.4788"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4789"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4790"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4791"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4792"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4793"	NA	NA	NA	NA	NA	NA	NA	NA
"20571"	"Tead3"	29.9603469255632	48.2408267979288	11.6798670531977	0.242115814103318	-2.0462307810056	5.83162602056857e-07	2.57176133332507e-05
"20575"	"Tecpr2"	352.630763658063	422.787892552229	282.473634763896	0.668121390749147	-0.581817845599412	0.00270365384668874	0.0302513098374587
"NA.4794"	NA	NA	NA	NA	NA	NA	NA	NA
"20578"	"Tecta"	15.4565035781673	30.3143614584206	0.598645697913972	0.0197479237270123	-5.66215521173588	7.28955022412014e-12	7.10711445364622e-10
"NA.4795"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4796"	NA	NA	NA	NA	NA	NA	NA	NA
"20582"	"Tek"	108.485680535293	152.637456068746	64.3339050018409	0.421481769015239	-1.2464578654285	6.05846967906297e-07	2.65879848178245e-05
"NA.4797"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4798"	NA	NA	NA	NA	NA	NA	NA	NA
"20601"	"Tespa1"	113.859890619784	144.602483388668	83.1172978508998	0.574798550502718	-0.798871671201329	0.000605248166946351	0.00966949617999233
"20602"	"Tet1"	114.932635611154	150.920500802283	78.9447704200255	0.523088447231228	-0.934873187433616	0.00459076971677562	0.0447587639899902
"NA.4799"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4800"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4801"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4802"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4803"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4804"	NA	NA	NA	NA	NA	NA	NA	NA
"20636"	"Tfdp2"	1922.8059621721	2558.7855057255	1286.82641861869	0.502905153925293	-0.991641756216419	1.1662439432719e-06	4.75819504031476e-05
"20649"	"Tfrc"	14170.9685811035	23440.8843566602	4901.05280554676	0.209081395180137	-2.25786340347889	1.9563060314462e-23	4.83368382043769e-21
"20659"	"Tgfbr2"	287.927424415747	349.466181679329	226.388667152165	0.647812804272718	-0.626351111042328	0.000839233090289419	0.0125308338158529
"NA.4805"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4806"	NA	NA	NA	NA	NA	NA	NA	NA
"20666"	"Tgm1"	149.918159262475	107.560963533103	192.275354991846	1.78759420403176	0.838019272161405	0.000340420522484979	0.00608539639649313
"NA.4807"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4808"	NA	NA	NA	NA	NA	NA	NA	NA
"20681"	"Thada"	731.697094572155	956.324629789057	507.069559355253	0.530227439051842	-0.915316763875482	1.28722088566278e-06	5.2174389021797e-05
"20685"	"Thap3"	113.135906191489	85.7480791943167	140.523733188661	1.63879744606541	0.712637549607909	0.00488036258331231	0.0465505552169244
"NA.4809"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.4810"	NA	NA	NA	NA	NA	NA	NA	NA
"20702"	"Thoc2"	1371.23680438606	1779.36822935974	963.105379412374	0.541262546740493	-0.885599532257256	3.67578283110568e-05	0.000979321933894433
"NA.4811"	NA	NA	NA	NA	NA	NA	NA	NA
"20713"	"Thsd1"	62.8794762727642	85.5597748404498	40.1991777050785	0.469837347983222	-1.08976669526957	0.000137239916254692	0.00297523602101667
